Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MSL,ASW,LWK,ESN,GWD,ACB,YRI,synthetic_percentage,samples_and_percentage,model_name,accuracy,f1_score
577.0,577.0,865.0,0.2105,0.1026,0.5556,0.3692,0.4421,0.3243,0.3036,0.2,"211
20%",SVC,0.3571428571428571,0.3296968227419355
578.0,578.0,867.0,0.2326,0.1538,0.505,0.4086,0.2535,0.1875,0.1492,0.3,"316
30%",KNN,0.2932330827067669,0.2700474010104319
579.0,579.0,868.0,0.1429,0.0,0.5306,0.3667,0.413,0.3158,0.2456,0.3,"316
30%",SVC,0.3233082706766917,0.2877975773506526
580.0,580.0,870.0,0.2632,0.2963,0.5102,0.413,0.3562,0.2034,0.15,0.4,"422
40%",KNN,0.3270676691729323,0.3131794235709684
581.0,581.0,871.0,0.1403,0.0,0.4421,0.3692,0.3864,0.3658,0.2963,0.4,"422
40%",SVC,0.3195488721804511,0.2857429286825949
582.0,582.0,873.0,0.1791,0.2909,0.5306,0.4375,0.3797,0.2258,0.1867,0.5,"528
50%",KNN,0.3383458646616541,0.3186208238773712
583.0,583.0,874.0,0.1667,0.0526,0.5714,0.3823,0.4762,0.3132,0.2772,0.5,"528
50%",SVC,0.3533834586466165,0.3199644241757176
584.0,584.0,876.0,0.225,0.2963,0.5474,0.4681,0.3056,0.2,0.2078,0.6,"633
60%",KNN,0.3383458646616541,0.3214425124399528
585.0,585.0,877.0,0.1667,0.0,0.5743,0.375,0.4138,0.35,0.2745,0.6,"633
60%",SVC,0.3458646616541353,0.3077467142541551
586.0,586.0,879.0,0.2133,0.2083,0.5346,0.4396,0.3429,0.1905,0.1905,0.7,"739
70%",KNN,0.3233082706766917,0.3028128707690235
587.0,587.0,880.0,0.1695,0.0513,0.5417,0.4,0.4337,0.3373,0.2991,0.7,"739
70%",SVC,0.3496240601503759,0.318941428754656
588.0,588.0,882.0,0.2703,0.1961,0.4848,0.4124,0.3951,0.1017,0.169,0.8,"844
80%",KNN,0.3157894736842105,0.2899055783811805
589.0,589.0,883.0,0.1967,0.0,0.5346,0.3939,0.439,0.35,0.2718,0.8,"844
80%",SVC,0.3458646616541353,0.3123118887427737
590.0,590.0,885.0,0.2319,0.2308,0.5417,0.4,0.4054,0.2373,0.1558,0.9,"950
90%",KNN,0.3345864661654135,0.3146939503213848
591.0,591.0,886.0,0.1967,0.0,0.5545,0.3939,0.439,0.321,0.2772,0.9,"950
90%",SVC,0.3458646616541353,0.3117651311852179
592.0,592.0,888.0,0.2571,0.2264,0.5306,0.404,0.425,0.2667,0.1667,1.0,"1056
100%",KNN,0.3458646616541353,0.3252205619648823
593.0,593.0,889.0,0.2,0.0476,0.5631,0.4062,0.4557,0.3171,0.2941,1.0,"1056
100%",SVC,0.3571428571428571,0.3262661234368184
594.0,594.0,891.0,0.3333,0.1429,0.4186,0.3516,0.3513,0.2154,0.1579,0.0,"0
0%",KNN,0.2932330827067669,0.2815820260828129
595.0,595.0,892.0,0.1429,0.0,0.5333,0.3448,0.4259,0.2727,0.2712,0.0,"0
0%",SVC,0.3233082706766917,0.2844082431040767
596.0,596.0,894.0,0.2892,0.1724,0.4719,0.3696,0.3513,0.1967,0.16,0.1,"105
10%",KNN,0.3007518796992481,0.2873026303124412
597.0,597.0,895.0,0.1176,0.0,0.5055,0.3692,0.396,0.3288,0.2609,0.1,"105
10%",SVC,0.3195488721804511,0.2825783751448947
598.0,598.0,897.0,0.2759,0.1154,0.4681,0.4186,0.3099,0.1972,0.169,0.2,"211
20%",KNN,0.2969924812030075,0.2791418257034387
599.0,599.0,898.0,0.1887,0.0526,0.5161,0.3548,0.433,0.32,0.2807,0.2,"211
20%",SVC,0.3383458646616541,0.3065671444676408
600.0,600.0,900.0,0.2439,0.2641,0.5055,0.4,0.375,0.25,0.1667,0.3,"316
30%",KNN,0.3270676691729323,0.3150306506545412
601.0,601.0,901.0,0.1786,0.0,0.56,0.4068,0.4719,0.3421,0.2956,0.3,"316
30%",SVC,0.3609022556390977,0.3221455198598381
602.0,602.0,903.0,0.2532,0.1538,0.4536,0.4368,0.3478,0.25,0.1579,0.4,"422
40%",KNN,0.3082706766917293,0.2933030558892698
603.0,603.0,904.0,0.1786,0.1026,0.4565,0.4058,0.4318,0.3614,0.2857,0.4,"422
40%",SVC,0.3421052631578947,0.3174903746257484
604.0,604.0,906.0,0.2432,0.2264,0.495,0.4318,0.3288,0.2461,0.1282,0.5,"528
50%",KNN,0.3157894736842105,0.2999503031425984
605.0,605.0,907.0,0.1754,0.0526,0.5294,0.3692,0.4419,0.3377,0.2617,0.5,"528
50%",SVC,0.3421052631578947,0.309702536449217
606.0,606.0,909.0,0.1892,0.2222,0.4536,0.3871,0.3158,0.1562,0.1351,0.6,"633
60%",KNN,0.2819548872180451,0.2656130059781408
607.0,607.0,910.0,0.1967,0.1,0.5361,0.3768,0.4419,0.3636,0.2549,0.6,"633
60%",SVC,0.3496240601503759,0.3242877384917241
608.0,608.0,912.0,0.2368,0.1887,0.4792,0.38,0.3714,0.1846,0.1944,0.7,"739
70%",KNN,0.3082706766917293,0.2907394882430348
609.0,609.0,913.0,0.2034,0.0976,0.4898,0.3823,0.4048,0.3457,0.2574,0.7,"739
70%",SVC,0.3345864661654135,0.3115666179062699
610.0,610.0,915.0,0.1867,0.2308,0.4421,0.4043,0.4,0.2258,0.1351,0.8,"844
80%",KNN,0.3045112781954887,0.2892482952129667
611.0,611.0,916.0,0.2069,0.0,0.56,0.375,0.5185,0.3294,0.3048,0.8,"844
80%",SVC,0.3646616541353383,0.3277983913872062
612.0,612.0,918.0,0.2192,0.2745,0.5306,0.421,0.4359,0.2258,0.16,0.9,"950
90%",KNN,0.3421052631578947,0.3238652357286565
613.0,613.0,919.0,0.2,0.0488,0.5346,0.4242,0.4444,0.321,0.2941,0.9,"950
90%",SVC,0.3533834586466165,0.3238894461740132
614.0,614.0,921.0,0.2609,0.2593,0.5306,0.404,0.425,0.2667,0.1389,1.0,"1056
100%",KNN,0.3458646616541353,0.3264767184243671
615.0,615.0,922.0,0.2,0.0,0.5437,0.4,0.4557,0.3132,0.297,1.0,"1056
100%",SVC,0.3496240601503759,0.3156668911340692
616.0,616.0,924.0,0.3333,0.1429,0.4,0.3516,0.3562,0.2121,0.1558,0.0,"0
0%",KNN,0.2894736842105263,0.27885265419512
617.0,617.0,925.0,0.1429,0.0,0.5333,0.3448,0.4259,0.2727,0.2712,0.0,"0
0%",SVC,0.3233082706766917,0.2844082431040767
618.0,618.0,927.0,0.2381,0.1923,0.4615,0.3908,0.3562,0.1739,0.1316,0.1,"105
10%",KNN,0.2894736842105263,0.277771766292981
619.0,619.0,928.0,0.1154,0.0,0.5161,0.3692,0.44,0.3243,0.2522,0.1,"105
10%",SVC,0.3270676691729323,0.2881887133500037
620.0,620.0,930.0,0.2785,0.1091,0.4222,0.3809,0.2278,0.1471,0.1039,0.2,"211
20%",KNN,0.2518796992481203,0.2385070790878683
621.0,621.0,931.0,0.1852,0.0526,0.5208,0.4,0.4842,0.32,0.2807,0.2,"211
20%",SVC,0.3533834586466165,0.3205089111668059
622.0,622.0,933.0,0.2278,0.2641,0.5208,0.3579,0.3188,0.1967,0.0506,0.3,"316
30%",KNN,0.2894736842105263,0.2767031310593497
623.0,623.0,934.0,0.1786,0.0,0.5,0.4375,0.4255,0.325,0.2752,0.3,"316
30%",SVC,0.3383458646616541,0.3059761001804587
624.0,624.0,936.0,0.241,0.16,0.505,0.396,0.3889,0.1967,0.1818,0.4,"422
40%",KNN,0.3195488721804511,0.295640335230724
625.0,625.0,937.0,0.2182,0.0526,0.5346,0.3939,0.4762,0.2963,0.2804,0.4,"422
40%",SVC,0.3533834586466165,0.3217524086682269
626.0,626.0,939.0,0.2133,0.24,0.54,0.3846,0.3288,0.254,0.1492,0.5,"528
50%",KNN,0.3233082706766917,0.3014196895068466
627.0,627.0,940.0,0.1695,0.0,0.505,0.3881,0.4286,0.3038,0.2804,0.5,"528
50%",SVC,0.3308270676691729,0.2964777800954758
628.0,628.0,942.0,0.1492,0.2,0.5,0.4375,0.4337,0.1695,0.1818,0.6,"633
60%",KNN,0.3233082706766917,0.2959711969063186
629.0,629.0,943.0,0.1754,0.0,0.56,0.3692,0.4545,0.3457,0.2885,0.6,"633
60%",SVC,0.3533834586466165,0.3133364815820956
630.0,630.0,945.0,0.2105,0.2264,0.5631,0.4086,0.3562,0.2222,0.1127,0.7,"739
70%",KNN,0.3233082706766917,0.2999590027007328
631.0,631.0,946.0,0.1379,0.0,0.5,0.3934,0.3855,0.3529,0.2991,0.7,"739
70%",SVC,0.3308270676691729,0.2955603461628018
632.0,632.0,948.0,0.2466,0.2593,0.5346,0.4,0.3797,0.1587,0.1667,0.8,"844
80%",KNN,0.3270676691729323,0.3065188182730587
633.0,633.0,949.0,0.2333,0.05,0.5306,0.4,0.425,0.3095,0.2857,0.8,"844
80%",SVC,0.3458646616541353,0.3191690962099125
634.0,634.0,951.0,0.2778,0.2641,0.52,0.404,0.421,0.1967,0.1408,0.9,"950
90%",KNN,0.3383458646616541,0.3177983055273287
635.0,635.0,952.0,0.2034,0.05,0.549,0.4062,0.45,0.3571,0.2913,0.9,"950
90%",SVC,0.3609022556390977,0.3295806330595426
636.0,636.0,954.0,0.2571,0.2593,0.5306,0.4167,0.4146,0.2333,0.1667,1.0,"1056
100%",KNN,0.3458646616541353,0.3254735963297436
637.0,637.0,955.0,0.2,0.0476,0.5631,0.4,0.45,0.3171,0.3,1.0,"1056
100%",SVC,0.3571428571428571,0.3253998592096085
638.0,638.0,957.0,0.3333,0.1403,0.4,0.3516,0.3513,0.2154,0.1579,0.0,"0
0%",KNN,0.2894736842105263,0.2785661808218199
639.0,639.0,958.0,0.1429,0.0,0.5333,0.3448,0.4259,0.2727,0.2712,0.0,"0
0%",SVC,0.3233082706766917,0.2844082431040767
640.0,640.0,960.0,0.3132,0.1111,0.427,0.3696,0.2973,0.2121,0.1622,0.1,"105
10%",KNN,0.2857142857142857,0.2703537577523016
641.0,641.0,961.0,0.1132,0.0,0.5161,0.3103,0.4444,0.3243,0.2521,0.1,"105
10%",SVC,0.3195488721804511,0.2800787165884266
642.0,642.0,963.0,0.3095,0.24,0.5155,0.4598,0.3513,0.1695,0.2222,0.2,"211
20%",KNN,0.3421052631578947,0.3239747058556306
643.0,643.0,964.0,0.1455,0.0,0.4681,0.3939,0.4565,0.325,0.2752,0.2,"211
20%",SVC,0.3308270676691729,0.2948900203865026
644.0,644.0,966.0,0.2703,0.1071,0.4583,0.3765,0.3288,0.1429,0.1282,0.3,"316
30%",KNN,0.2744360902255639,0.2588637776188138
645.0,645.0,967.0,0.1695,0.0526,0.5106,0.4193,0.4045,0.3658,0.2778,0.3,"316
30%",SVC,0.3421052631578947,0.3143202941842786
646.0,646.0,969.0,0.2133,0.1818,0.4494,0.3617,0.4051,0.2424,0.1351,0.4,"422
40%",KNN,0.2969924812030075,0.284130644822414
647.0,647.0,970.0,0.1754,0.0,0.5252,0.4179,0.4615,0.2963,0.303,0.4,"422
40%",SVC,0.3496240601503759,0.311352375767144
648.0,648.0,972.0,0.2597,0.2593,0.48,0.3913,0.3662,0.2581,0.2105,0.5,"528
50%",KNN,0.3308270676691729,0.3178702688346719
649.0,649.0,973.0,0.1356,0.0526,0.5319,0.3692,0.4419,0.2963,0.2752,0.5,"528
50%",SVC,0.3308270676691729,0.3003937973349832
650.0,650.0,975.0,0.2319,0.2545,0.4348,0.421,0.338,0.1471,0.1707,0.6,"633
60%",KNN,0.2969924812030075,0.2854404932359483
651.0,651.0,976.0,0.1754,0.0,0.5306,0.4127,0.4444,0.3171,0.2885,0.6,"633
60%",SVC,0.3458646616541353,0.3098183439607557
652.0,652.0,978.0,0.2192,0.3019,0.5361,0.3617,0.338,0.25,0.225,0.7,"739
70%",KNN,0.3308270676691729,0.3188396636492962
653.0,653.0,979.0,0.2069,0.05,0.549,0.4,0.4286,0.3291,0.2885,0.7,"739
70%",SVC,0.3533834586466165,0.321723292950125
654.0,654.0,981.0,0.24,0.2308,0.56,0.3542,0.4324,0.1356,0.1579,0.8,"844
80%",KNN,0.3233082706766917,0.3015508981499168
655.0,655.0,982.0,0.2034,0.0,0.52,0.4062,0.4444,0.3333,0.3019,0.8,"844
80%",SVC,0.3496240601503759,0.3156149143912974
656.0,656.0,984.0,0.2319,0.2308,0.5252,0.3838,0.3704,0.2258,0.1429,0.9,"950
90%",KNN,0.3233082706766917,0.3015397375245101
657.0,657.0,985.0,0.2034,0.0,0.5294,0.4,0.45,0.3529,0.3137,0.9,"950
90%",SVC,0.3571428571428571,0.3213526088401462
658.0,658.0,987.0,0.2571,0.2182,0.5306,0.396,0.4304,0.2456,0.1667,1.0,"1056
100%",KNN,0.3421052631578947,0.3206624246818371
659.0,659.0,988.0,0.2,0.0488,0.5545,0.4062,0.4557,0.3333,0.2913,1.0,"1056
100%",SVC,0.3571428571428571,0.3271110864481059
660.0,660.0,990.0,0.3333,0.1429,0.4186,0.3516,0.3513,0.2187,0.1558,0.0,"0
0%",KNN,0.2932330827067669,0.281769855171018
661.0,661.0,991.0,0.1429,0.0,0.5333,0.3448,0.4259,0.2727,0.2712,0.0,"0
0%",SVC,0.3233082706766917,0.2844082431040767
662.0,662.0,993.0,0.2683,0.1481,0.4091,0.2979,0.2857,0.2286,0.1351,0.1,"105
10%",KNN,0.2631578947368421,0.2532607042874668
663.0,663.0,994.0,0.2034,0.0,0.5275,0.3793,0.4,0.2857,0.2735,0.1,"105
10%",SVC,0.3270676691729323,0.2956273231467353
664.0,664.0,996.0,0.2093,0.1786,0.4536,0.4,0.3562,0.2,0.1867,0.2,"211
20%",KNN,0.2969924812030075,0.2834732931148306
665.0,665.0,997.0,0.1509,0.0526,0.5217,0.3279,0.4742,0.3158,0.2609,0.2,"211
20%",SVC,0.3345864661654135,0.3005812572989851
666.0,666.0,999.0,0.2535,0.2264,0.4242,0.4,0.2857,0.1667,0.1622,0.3,"316
30%",KNN,0.2932330827067669,0.2741031085551035
667.0,667.0,1000.0,0.1786,0.1026,0.5208,0.4,0.421,0.32,0.2522,0.3,"316
30%",SVC,0.3383458646616541,0.3136105354714377
668.0,668.0,1002.0,0.2857,0.1538,0.427,0.36,0.3284,0.2424,0.1975,0.4,"422
40%",KNN,0.2969924812030075,0.284977149610324
669.0,669.0,1003.0,0.1818,0.0526,0.5567,0.4068,0.4,0.3291,0.2807,0.4,"422
40%",SVC,0.3458646616541353,0.3153923044495617
670.0,670.0,1005.0,0.25,0.2807,0.5591,0.4536,0.2899,0.2222,0.0548,0.5,"528
50%",KNN,0.3195488721804511,0.301474514569831
671.0,671.0,1006.0,0.1786,0.0,0.5306,0.4062,0.4091,0.3333,0.2885,0.5,"528
50%",SVC,0.3421052631578947,0.3066170649078812
672.0,672.0,1008.0,0.2857,0.2545,0.5102,0.4043,0.3658,0.1967,0.1111,0.6,"633
60%",KNN,0.3233082706766917,0.3040578888806337
673.0,673.0,1009.0,0.1754,0.0526,0.5306,0.3939,0.4138,0.359,0.2963,0.6,"633
60%",SVC,0.3496240601503759,0.3173836532849829
674.0,674.0,1011.0,0.2319,0.2745,0.5155,0.3838,0.45,0.2258,0.1351,0.7,"739
70%",KNN,0.3345864661654135,0.3166625357149683
675.0,675.0,1012.0,0.2,0.0,0.54,0.4127,0.4706,0.3333,0.283,0.7,"739
70%",SVC,0.3533834586466165,0.3199484070357702
676.0,676.0,1014.0,0.2319,0.2041,0.4646,0.3762,0.3544,0.1639,0.2162,0.8,"844
80%",KNN,0.3082706766917293,0.2873472573179252
677.0,677.0,1015.0,0.2373,0.05,0.5346,0.3939,0.4675,0.321,0.2963,0.8,"844
80%",SVC,0.3571428571428571,0.3286710590041286
678.0,678.0,1017.0,0.25,0.1961,0.4694,0.4,0.3951,0.2333,0.16,0.9,"950
90%",KNN,0.3195488721804511,0.3005516068861407
679.0,679.0,1018.0,0.1695,0.05,0.505,0.3939,0.425,0.3373,0.2857,0.9,"950
90%",SVC,0.3383458646616541,0.3095064439597536
680.0,680.0,1020.0,0.2609,0.2222,0.5306,0.404,0.4146,0.2414,0.1667,1.0,"1056
100%",KNN,0.3421052631578947,0.3200606513901334
681.0,681.0,1021.0,0.2034,0.0476,0.5545,0.4062,0.45,0.3132,0.3107,1.0,"1056
100%",SVC,0.3571428571428571,0.3265209924815364
682.0,682.0,1023.0,0.3333,0.1403,0.4,0.3516,0.3562,0.2121,0.1579,0.0,"0
0%",KNN,0.2894736842105263,0.2787875563856613
683.0,683.0,1024.0,0.1429,0.0,0.5333,0.3448,0.4259,0.2727,0.2712,0.0,"0
0%",SVC,0.3233082706766917,0.2844082431040767
684.0,684.0,1026.0,0.2469,0.1724,0.4545,0.3658,0.3099,0.2029,0.1446,0.1,"105
10%",KNN,0.2781954887218045,0.2710089293342327
685.0,685.0,1027.0,0.1111,0.1026,0.5319,0.3548,0.4466,0.3188,0.2703,0.1,"105
10%",SVC,0.3383458646616541,0.305163086956806
686.0,686.0,1029.0,0.2192,0.2545,0.4176,0.4176,0.3421,0.2154,0.1481,0.2,"211
20%",KNN,0.2969924812030075,0.2877894855132469
687.0,687.0,1030.0,0.1754,0.0,0.5217,0.4,0.4516,0.282,0.2545,0.2,"211
20%",SVC,0.3308270676691729,0.2979124809640791
688.0,688.0,1032.0,0.2469,0.1923,0.4375,0.4471,0.3544,0.1791,0.1111,0.3,"316
30%",KNN,0.2969924812030075,0.2812037235077006
689.0,689.0,1033.0,0.1455,0.0,0.5155,0.3667,0.4719,0.3171,0.2832,0.3,"316
30%",SVC,0.3383458646616541,0.2999648933494582
690.0,690.0,1035.0,0.2368,0.2069,0.4444,0.3441,0.4054,0.1935,0.1429,0.4,"422
40%",KNN,0.2969924812030075,0.2820114368994913
691.0,691.0,1036.0,0.2105,0.0,0.5,0.3692,0.4494,0.3077,0.2909,0.4,"422
40%",SVC,0.3383458646616541,0.3039709551241189
692.0,692.0,1038.0,0.2817,0.2,0.5217,0.3883,0.3784,0.2258,0.15,0.5,"528
50%",KNN,0.3233082706766917,0.306566230833463
693.0,693.0,1039.0,0.2,0.0526,0.5306,0.4444,0.413,0.32,0.2641,0.5,"528
50%",SVC,0.3458646616541353,0.317840384278124
694.0,694.0,1041.0,0.2025,0.2222,0.5825,0.413,0.3288,0.2373,0.2222,0.6,"633
60%",KNN,0.3383458646616541,0.3155141570000694
695.0,695.0,1042.0,0.2069,0.0,0.5,0.4127,0.4706,0.3171,0.2641,0.6,"633
60%",SVC,0.3421052631578947,0.3102010448349431
696.0,696.0,1044.0,0.2319,0.1887,0.5252,0.4396,0.3684,0.25,0.25,0.7,"739
70%",KNN,0.3421052631578947,0.3219710458140824
697.0,697.0,1045.0,0.2034,0.0513,0.5102,0.4,0.439,0.3571,0.3048,0.7,"739
70%",SVC,0.3533834586466165,0.3236864450816918
698.0,698.0,1047.0,0.2222,0.2308,0.5361,0.4421,0.4103,0.1935,0.2105,0.8,"844
80%",KNN,0.3421052631578947,0.3207871862169728
699.0,699.0,1048.0,0.2,0.1,0.549,0.4062,0.4304,0.3294,0.3137,0.8,"844
80%",SVC,0.3609022556390977,0.3326838013686487
700.0,700.0,1050.0,0.2571,0.2641,0.54,0.433,0.4359,0.2,0.1622,0.9,"950
90%",KNN,0.3496240601503759,0.3274775841886188
701.0,701.0,1051.0,0.2034,0.0488,0.5346,0.3768,0.4416,0.3132,0.3137,0.9,"950
90%",SVC,0.3496240601503759,0.3188817602379284
702.0,702.0,1053.0,0.2571,0.2593,0.5454,0.4124,0.4304,0.2,0.1644,1.0,"1056
100%",KNN,0.3458646616541353,0.3241415863366513
703.0,703.0,1054.0,0.2,0.0476,0.549,0.4,0.481,0.3171,0.2941,1.0,"1056
100%",SVC,0.3571428571428571,0.3269774473543663
704.0,704.0,1056.0,0.3333,0.1429,0.4186,0.3516,0.3562,0.2154,0.1558,0.0,"0
0%",KNN,0.2932330827067669,0.2819766619702905
705.0,705.0,1057.0,0.1429,0.0,0.5333,0.3448,0.4259,0.2727,0.2712,0.0,"0
0%",SVC,0.3233082706766917,0.2844082431040767
706.0,706.0,1059.0,0.2927,0.1538,0.4667,0.3908,0.4,0.1967,0.2118,0.1,"105
10%",KNN,0.3157894736842105,0.3017837660572858
707.0,707.0,1060.0,0.1111,0.0,0.5376,0.3158,0.44,0.3188,0.2787,0.1,"105
10%",SVC,0.3270676691729323,0.2860091568139687
708.0,708.0,1062.0,0.2278,0.1455,0.4565,0.3908,0.4156,0.1695,0.1446,0.2,"211
20%",KNN,0.2932330827067669,0.2786118911161584
709.0,709.0,1063.0,0.1724,0.1026,0.5106,0.3548,0.4043,0.3014,0.25,0.2,"211
20%",SVC,0.3233082706766917,0.299440012197135
710.0,710.0,1065.0,0.2338,0.1429,0.4946,0.3404,0.4657,0.1667,0.1013,0.3,"316
30%",KNN,0.2932330827067669,0.27790835408018
711.0,711.0,1066.0,0.1754,0.0526,0.5,0.4262,0.4301,0.3,0.2342,0.3,"316
30%",SVC,0.3270676691729323,0.302663063535896
712.0,712.0,1068.0,0.24,0.1852,0.4842,0.4255,0.3896,0.1765,0.087,0.4,"422
40%",KNN,0.3045112781954887,0.2839950179970579
713.0,713.0,1069.0,0.1667,0.0,0.5053,0.3548,0.4045,0.2667,0.2982,0.4,"422
40%",SVC,0.3195488721804511,0.2851678852804356
714.0,714.0,1071.0,0.2025,0.1786,0.4731,0.396,0.3836,0.2,0.1143,0.5,"528
50%",KNN,0.2969924812030075,0.2783011879703811
715.0,715.0,1072.0,0.2,0.0,0.5346,0.3871,0.4471,0.3855,0.2857,0.5,"528
50%",SVC,0.3571428571428571,0.3200093596369256
716.0,716.0,1074.0,0.2162,0.2128,0.495,0.4565,0.3684,0.2187,0.1026,0.6,"633
60%",KNN,0.3157894736842105,0.295755510419948
717.0,717.0,1075.0,0.2,0.0,0.5474,0.3881,0.4598,0.3294,0.2574,0.6,"633
60%",SVC,0.3458646616541353,0.3117193921096911
718.0,718.0,1077.0,0.2933,0.2593,0.4583,0.4124,0.4,0.2295,0.1622,0.7,"739
70%",KNN,0.3308270676691729,0.3164239169757168
719.0,719.0,1078.0,0.2414,0.0513,0.5346,0.4375,0.475,0.3256,0.25,0.7,"739
70%",SVC,0.3571428571428571,0.3307708889031787
720.0,720.0,1080.0,0.169,0.2593,0.4894,0.38,0.3684,0.1905,0.0811,0.8,"844
80%",KNN,0.2932330827067669,0.2768019100118302
721.0,721.0,1081.0,0.2,0.0488,0.5346,0.3768,0.4146,0.3291,0.3,0.8,"844
80%",SVC,0.3458646616541353,0.3148562311066296
722.0,722.0,1083.0,0.2571,0.2545,0.5252,0.4,0.4416,0.2581,0.1351,0.9,"950
90%",KNN,0.3421052631578947,0.3245284185376351
723.0,723.0,1084.0,0.2034,0.05,0.549,0.4062,0.45,0.3333,0.3107,0.9,"950
90%",SVC,0.3609022556390977,0.3289531976193472
724.0,724.0,1086.0,0.2571,0.1923,0.5252,0.4,0.4304,0.2,0.1389,1.0,"1056
100%",KNN,0.3308270676691729,0.3062816729182009
725.0,725.0,1087.0,0.2,0.0,0.5631,0.4,0.475,0.3132,0.3,1.0,"1056
100%",SVC,0.3571428571428571,0.3216228297378139
726.0,726.0,1089.0,0.3333,0.1403,0.3809,0.3516,0.3562,0.2121,0.1558,0.0,"0
0%",KNN,0.2857142857142857,0.2757735278077229
727.0,727.0,1090.0,0.1429,0.0,0.5333,0.3448,0.4259,0.2727,0.2712,0.0,"0
0%",SVC,0.3233082706766917,0.2844082431040767
728.0,728.0,1092.0,0.2683,0.2069,0.4,0.375,0.3099,0.2388,0.0822,0.1,"105
10%",KNN,0.2781954887218045,0.2687208772216737
729.0,729.0,1093.0,0.1481,0.0,0.5319,0.3934,0.44,0.3143,0.2759,0.1,"105
10%",SVC,0.3383458646616541,0.3005219211381744
730.0,730.0,1095.0,0.2439,0.2745,0.4,0.3656,0.3611,0.2059,0.1579,0.2,"211
20%",KNN,0.2932330827067669,0.2869845488128306
731.0,731.0,1096.0,0.1429,0.0541,0.5217,0.4068,0.4516,0.32,0.25,0.2,"211
20%",SVC,0.3345864661654135,0.306720413084105
732.0,732.0,1098.0,0.282,0.1154,0.4421,0.383,0.4,0.2461,0.2051,0.3,"316
30%",KNN,0.3120300751879699,0.2962574193257284
733.0,733.0,1099.0,0.1754,0.0526,0.5252,0.4127,0.3864,0.3077,0.2936,0.3,"316
30%",SVC,0.3383458646616541,0.3076650055852649
734.0,734.0,1101.0,0.2532,0.2264,0.4792,0.4091,0.3288,0.1613,0.0741,0.4,"422
40%",KNN,0.2894736842105263,0.2759955352859449
735.0,735.0,1102.0,0.1786,0.0,0.5417,0.4444,0.4138,0.3038,0.2667,0.4,"422
40%",SVC,0.3421052631578947,0.3069913968788446
736.0,736.0,1104.0,0.2105,0.16,0.5385,0.3864,0.3582,0.1194,0.15,0.5,"528
50%",KNN,0.2969924812030075,0.2747090615590222
737.0,737.0,1105.0,0.2034,0.0526,0.5319,0.4062,0.4368,0.325,0.2909,0.5,"528
50%",SVC,0.3496240601503759,0.3209824290253368
738.0,738.0,1107.0,0.2253,0.2857,0.549,0.3917,0.4167,0.2258,0.1667,0.6,"633
60%",KNN,0.3421052631578947,0.3229969097856147
739.0,739.0,1108.0,0.1724,0.0526,0.5306,0.3692,0.4318,0.325,0.2286,0.6,"633
60%",SVC,0.3308270676691729,0.3014682852241651
740.0,740.0,1110.0,0.2133,0.1852,0.5,0.3871,0.3846,0.1935,0.0857,0.7,"739
70%",KNN,0.3007518796992481,0.2784990500197873
741.0,741.0,1111.0,0.2069,0.0488,0.56,0.3871,0.4706,0.3614,0.2913,0.7,"739
70%",SVC,0.3646616541353383,0.332295709724506
742.0,742.0,1113.0,0.1765,0.1887,0.4792,0.4516,0.3951,0.1935,0.1772,0.8,"844
80%",KNN,0.3157894736842105,0.2945363869680056
743.0,743.0,1114.0,0.2,0.05,0.5346,0.4375,0.481,0.3415,0.3019,0.8,"844
80%",SVC,0.3646616541353383,0.3352166186659085
744.0,744.0,1116.0,0.2571,0.2593,0.54,0.4167,0.421,0.2034,0.1818,0.9,"950
90%",KNN,0.3458646616541353,0.3256184895677695
745.0,745.0,1117.0,0.2034,0.0,0.5243,0.3881,0.4444,0.3171,0.3,0.9,"950
90%",SVC,0.3458646616541353,0.3110341416910511
746.0,746.0,1119.0,0.2571,0.2593,0.5306,0.4082,0.4304,0.2333,0.1644,1.0,"1056
100%",KNN,0.3458646616541353,0.3261820383455443
747.0,747.0,1120.0,0.2,0.0476,0.5577,0.3881,0.4557,0.2963,0.303,1.0,"1056
100%",SVC,0.3533834586466165,0.3211991226660196
748.0,748.0,1122.0,0.3333,0.1403,0.4,0.3516,0.3513,0.2154,0.1579,0.0,"0
0%",KNN,0.2894736842105263,0.2785661808218199
749.0,749.0,1123.0,0.1429,0.0,0.5333,0.3448,0.4259,0.2727,0.2712,0.0,"0
0%",SVC,0.3233082706766917,0.2844082431040767
750.0,750.0,1125.0,0.2651,0.1481,0.3902,0.3556,0.3636,0.2319,0.1299,0.1,"105
10%",KNN,0.2781954887218045,0.2691997712262988
751.0,751.0,1126.0,0.1379,0.0526,0.5111,0.386,0.4286,0.2817,0.2667,0.1,"105
10%",SVC,0.3233082706766917,0.2949381247007294
752.0,752.0,1128.0,0.2716,0.2187,0.427,0.3542,0.3662,0.1724,0.1096,0.2,"211
20%",KNN,0.2857142857142857,0.2742411306244333
753.0,753.0,1129.0,0.1481,0.0,0.4946,0.3385,0.4301,0.2785,0.2703,0.2,"211
20%",SVC,0.3157894736842105,0.2800131646191262
754.0,754.0,1131.0,0.275,0.2143,0.4848,0.3778,0.3889,0.1639,0.2162,0.3,"316
30%",KNN,0.3195488721804511,0.3029930726066557
